Word,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10
human,2.2534498470744995e-05,7.675263631602553e-06,1.4511976735181967e-05,2.935910935103417e-05,3.077820716651322e-05,3.782129949636918e-05,0.02017980472822207,7.98846049502235e-06,2.319107429487962e-05,1.3393795945639651e-05
sleep,2.2534498470744995e-05,7.675263631602553e-06,1.4511976735181967e-05,2.935910935103417e-05,0.002065972335609454,3.782129949636918e-05,4.684161053366233e-05,7.98846049502235e-06,2.319107429487962e-05,1.3393795945639651e-05
night,2.2534498470744995e-05,7.675263631602553e-06,1.4511976735181967e-05,2.935910935103417e-05,0.0015571738034987185,3.782129949636918e-05,4.684161053366233e-05,7.98846049502235e-06,0.0004065657294678988,1.3393795945639651e-05
human_consumption,2.2534498470744995e-05,7.675263631602553e-06,1.4511976735181967e-05,2.935910935103417e-05,3.077820716651322e-05,3.782129949636918e-05,0.0008211863458293702,7.98846049502235e-06,2.319107429487962e-05,1.3393795945639651e-05
mother,2.2534498470744995e-05,7.675263631602553e-06,1.4511976735181967e-05,0.0005146983515320145,3.077820716651322e-05,3.782129949636918e-05,4.684161053366233e-05,0.0014606294953911653,2.319107429487962e-05,1.3393795945639651e-05
giving,2.2534498470744995e-05,0.0017840061549902015,0.0028933043979854412,2.935910935103417e-05,3.077820716651322e-05,3.782129949636918e-05,4.684161053366233e-05,0.004497969841083101,0.004623686936371109,1.3393795945639651e-05
spent,2.2534498470744995e-05,7.675263631602553e-06,1.4511976735181967e-05,2.935910935103417e-05,3.077820716651322e-05,3.782129949636918e-05,4.684161053366233e-05,7.98846049502235e-06,0.0007899403846409179,1.3393795945639651e-05
focusing,2.2534498470744995e-05,7.675263631602553e-06,1.4511976735181967e-05,2.935910935103417e-05,3.077820716651322e-05,3.782129949636918e-05,4.684161053366233e-05,7.98846049502235e-06,0.0004065657294678988,1.3393795945639651e-05
informing,2.2534498470744995e-05,7.675263631602553e-06,1.4511976735181967e-05,2.935910935103417e-05,3.077820716651322e-05,3.782129949636918e-05,4.684161053366233e-05,7.98846049502235e-06,0.0004065657294678988,1.3393795945639651e-05
public,2.2534498470744995e-05,7.675263631602553e-06,1.4511976735181967e-05,0.002456055320255936,3.077820716651322e-05,3.782129949636918e-05,4.684161053366233e-05,0.002385037426688711,0.0011733150398139372,0.0024489541414947115
eating,0.00039505521359027855,7.675263631602553e-06,1.4511976735181967e-05,2.935910935103417e-05,0.0005395767392772483,3.782129949636918e-05,4.684161053366233e-05,7.98846049502235e-06,2.319107429487962e-05,1.3393795945639651e-05
builds,2.2534498470744995e-05,0.0001345560415857882,1.4511976735181967e-05,2.935910935103417e-05,3.077820716651322e-05,3.782129949636918e-05,4.684161053366233e-05,7.98846049502235e-06,2.319107429487962e-05,1.3393795945639651e-05
strong,2.2534498470744995e-05,7.675263631602553e-06,1.4511976735181967e-05,2.935910935103417e-05,3.077820716651322e-05,3.782129949636918e-05,4.684161053366233e-05,7.98846049502235e-06,0.009607557453620357,1.3393795945639651e-05
immune,2.2534498470744995e-05,7.675263631602553e-06,1.4511976735181967e-05,2.935910935103417e-05,3.077820716651322e-05,3.782129949636918e-05,4.684161053366233e-05,7.98846049502235e-06,0.025325918315714145,0.0002348083728137371
system,2.2534498470744995e-05,7.675263631602553e-06,1.4511976735181967e-05,2.935910935103417e-05,3.077820716651322e-05,3.782129949636918e-05,4.684161053366233e-05,7.98846049502235e-06,0.017275050557080743,1.3393795945639651e-05
healthy_child,2.2534498470744995e-05,7.675263631602553e-06,1.4511976735181967e-05,2.935910935103417e-05,3.077820716651322e-05,3.782129949636918e-05,4.684161053366233e-05,7.98846049502235e-06,0.0007899403846409179,1.3393795945639651e-05
healthy_eating,2.2534498470744995e-05,7.675263631602553e-06,1.4511976735181967e-05,2.935910935103417e-05,3.077820716651322e-05,3.782129949636918e-05,4.684161053366233e-05,7.98846049502235e-06,0.0004065657294678988,1.3393795945639651e-05
strong_immune_system,2.2534498470744995e-05,7.675263631602553e-06,1.4511976735181967e-05,2.935910935103417e-05,3.077820716651322e-05,3.782129949636918e-05,4.684161053366233e-05,7.98846049502235e-06,0.0015566896949869564,1.3393795945639651e-05
c19,2.2534498470744995e-05,0.0006420791534025308,1.4511976735181967e-05,2.935910935103417e-05,0.0005395767392772483,3.782129949636918e-05,4.684161053366233e-05,7.98846049502235e-06,2.319107429487962e-05,1.3393795945639651e-05
support,0.0011400966438293457,7.675263631602553e-06,1.4511976735181967e-05,2.935910935103417e-05,3.077820716651322e-05,0.006915338147173912,4.684161053366233e-05,0.006082669151878893,0.0011733150398139372,1.3393795945639651e-05
comply,2.2534498470744995e-05,7.675263631602553e-06,1.4511976735181967e-05,2.935910935103417e-05,3.077820716651322e-05,3.782129949636918e-05,4.684161053366233e-05,0.00014004673639467173,2.319107429487962e-05,0.003334612448967101
sickness,2.2534498470744995e-05,7.675263631602553e-06,0.0004943107136102251,2.935910935103417e-05,3.077820716651322e-05,3.782129949636918e-05,4.684161053366233e-05,7.98846049502235e-06,0.0019400643501599755,1.3393795945639651e-05
school,2.2534498470744995e-05,7.675263631602553e-06,1.4511976735181967e-05,2.935910935103417e-05,3.077820716651322e-05,3.782129949636918e-05,4.684161053366233e-05,0.007139135359076088,2.319107429487962e-05,0.0028917832952309063
build,2.2534498470744995e-05,7.675263631602553e-06,1.4511976735181967e-05,2.935910935103417e-05,3.077820716651322e-05,3.782129949636918e-05,4.684161053366233e-05,7.98846049502235e-06,0.004623686936371109,1.3393795945639651e-05
antibodies,2.2534498470744995e-05,0.0001345560415857882,1.4511976735181967e-05,2.935910935103417e-05,3.077820716651322e-05,3.782129949636918e-05,4.684161053366233e-05,0.0011965129435918666,0.0004065657294678988,0.0004562229496818346
thrown,2.2534498470744995e-05,7.675263631602553e-06,1.4511976735181967e-05,2.935910935103417e-05,3.077820716651322e-05,3.782129949636918e-05,4.684161053366233e-05,7.98846049502235e-06,2.319107429487962e-05,0.0002348083728137371
thrown_together_vaccine,2.2534498470744995e-05,7.675263631602553e-06,1.4511976735181967e-05,2.935910935103417e-05,3.077820716651322e-05,3.782129949636918e-05,4.684161053366233e-05,0.00014004673639467173,2.319107429487962e-05,1.3393795945639651e-05
responsible,0.004865303795024681,7.675263631602553e-06,1.4511976735181967e-05,2.935910935103417e-05,3.077820716651322e-05,3.782129949636918e-05,4.684161053366233e-05,0.0014606294953911653,2.319107429487962e-05,1.3393795945639651e-05
proper,2.2534498470744995e-05,7.675263631602553e-06,0.0009741094504852685,2.935910935103417e-05,3.077820716651322e-05,3.782129949636918e-05,4.684161053366233e-05,0.0010644546676922173,2.319107429487962e-05,1.3393795945639651e-05
extended,2.2534498470744995e-05,7.675263631602553e-06,1.4511976735181967e-05,0.002456055320255936,3.077820716651322e-05,3.782129949636918e-05,4.684161053366233e-05,7.98846049502235e-06,2.319107429487962e-05,1.3393795945639651e-05
laboratory,2.2534498470744995e-05,7.675263631602553e-06,1.4511976735181967e-05,0.0005146983515320145,3.077820716651322e-05,3.782129949636918e-05,4.684161053366233e-05,7.98846049502235e-06,0.0004065657294678988,1.3393795945639651e-05
present,0.00039505521359027855,7.675263631602553e-06,1.4511976735181967e-05,2.935910935103417e-05,3.077820716651322e-05,3.782129949636918e-05,4.684161053366233e-05,0.0002721050122943211,2.319107429487962e-05,1.3393795945639651e-05
reports,2.2534498470744995e-05,7.675263631602553e-06,1.4511976735181967e-05,0.005368090773341817,3.077820716651322e-05,3.782129949636918e-05,4.684161053366233e-05,7.98846049502235e-06,0.0023234390053329945,1.3393795945639651e-05
skyrocketed,2.2534498470744995e-05,7.675263631602553e-06,1.4511976735181967e-05,0.0005146983515320145,3.077820716651322e-05,3.782129949636918e-05,4.684161053366233e-05,7.98846049502235e-06,2.319107429487962e-05,1.3393795945639651e-05
insanity,0.006355386655502815,7.675263631602553e-06,1.4511976735181967e-05,2.935910935103417e-05,3.077820716651322e-05,3.782129949636918e-05,4.684161053366233e-05,0.0005362215640936199,2.319107429487962e-05,1.3393795945639651e-05
present_vaccines,2.2534498470744995e-05,7.675263631602553e-06,1.4511976735181967e-05,0.0005146983515320145,3.077820716651322e-05,3.782129949636918e-05,4.684161053366233e-05,7.98846049502235e-06,2.319107429487962e-05,1.3393795945639651e-05
vaers_injury_reports,2.2534498470744995e-05,7.675263631602553e-06,1.4511976735181967e-05,2.935910935103417e-05,3.077820716651322e-05,3.782129949636918e-05,0.0008211863458293702,7.98846049502235e-06,2.319107429487962e-05,1.3393795945639651e-05
recommend,2.2534498470744995e-05,0.0001345560415857882,0.00121400881892279,2.935910935103417e-05,0.0005395767392772483,3.782129949636918e-05,4.684161053366233e-05,0.000932396391792568,2.319107429487962e-05,1.3393795945639651e-05
require,2.2534498470744995e-05,7.675263631602553e-06,1.4511976735181967e-05,2.935910935103417e-05,3.077820716651322e-05,3.782129949636918e-05,4.684161053366233e-05,0.003969736737484504,2.319107429487962e-05,1.3393795945639651e-05
age,2.2534498470744995e-05,7.675263631602553e-06,1.4511976735181967e-05,2.935910935103417e-05,3.077820716651322e-05,0.07569050662394934,4.684161053366233e-05,0.008063543290373634,2.319107429487962e-05,1.3393795945639651e-05
ages,2.2534498470744995e-05,7.675263631602553e-06,1.4511976735181967e-05,0.017501571827866325,3.077820716651322e-05,3.782129949636918e-05,4.684161053366233e-05,0.008723834669871882,2.319107429487962e-05,1.3393795945639651e-05
fight,2.2534498470744995e-05,7.675263631602553e-06,1.4511976735181967e-05,2.935910935103417e-05,3.077820716651322e-05,3.782129949636918e-05,4.684161053366233e-05,0.0002721050122943211,0.004623686936371109,0.003556027025835199
future,2.2534498470744995e-05,0.0025452908227153155,0.008171090503610916,2.935910935103417e-05,3.077820716651322e-05,3.782129949636918e-05,4.684161053366233e-05,7.98846049502235e-06,2.319107429487962e-05,1.3393795945639651e-05
horrific,2.2534498470744995e-05,7.675263631602553e-06,1.4511976735181967e-05,2.935910935103417e-05,3.077820716651322e-05,3.782129949636918e-05,4.684161053366233e-05,0.0008003381158929186,2.319107429487962e-05,1.3393795945639651e-05
taking,0.00039505521359027855,7.675263631602553e-06,1.4511976735181967e-05,2.935910935103417e-05,0.003592367931941659,3.782129949636918e-05,4.684161053366233e-05,7.98846049502235e-06,0.0004065657294678988,0.0037774416027032964
hands,2.2534498470744995e-05,7.675263631602553e-06,1.4511976735181967e-05,0.0005146983515320145,0.003083569399830924,3.782129949636918e-05,0.0008211863458293702,7.98846049502235e-06,0.0004065657294678988,1.3393795945639651e-05
fda,0.005610345225263749,0.0001345560415857882,1.4511976735181967e-05,0.013618857890418482,0.019873920959485182,0.0006630501038306912,4.684161053366233e-05,7.98846049502235e-06,0.002706813660506014,1.3393795945639651e-05
sake,2.2534498470744995e-05,0.0001345560415857882,1.4511976735181967e-05,2.935910935103417e-05,3.077820716651322e-05,3.782129949636918e-05,4.684161053366233e-05,7.98846049502235e-06,0.003856937626025071,1.3393795945639651e-05
money,2.2534498470744995e-05,0.0012764830431734589,1.4511976735181967e-05,2.935910935103417e-05,0.008171554720938275,3.782129949636918e-05,4.684161053366233e-05,7.98846049502235e-06,2.319107429487962e-05,1.3393795945639651e-05
immune_system,2.2534498470744995e-05,7.675263631602553e-06,1.4511976735181967e-05,2.935910935103417e-05,3.077820716651322e-05,3.782129949636918e-05,4.684161053366233e-05,7.98846049502235e-06,0.006923934867409224,1.3393795945639651e-05
horrific_risks,2.2534498470744995e-05,7.675263631602553e-06,1.4511976735181967e-05,2.935910935103417e-05,0.0005395767392772483,3.782129949636918e-05,4.684161053366233e-05,7.98846049502235e-06,2.319107429487962e-05,1.3393795945639651e-05
-vaccine,2.2534498470744995e-05,7.675263631602553e-06,1.4511976735181967e-05,2.935910935103417e-05,3.077820716651322e-05,0.0006630501038306912,4.684161053366233e-05,7.98846049502235e-06,2.319107429487962e-05,1.3393795945639651e-05
personal,2.2534498470744995e-05,7.675263631602553e-06,1.4511976735181967e-05,0.0005146983515320145,3.077820716651322e-05,3.782129949636918e-05,4.684161053366233e-05,7.98846049502235e-06,2.319107429487962e-05,0.006213001948252368
choice,2.2534498470744995e-05,7.675263631602553e-06,1.4511976735181967e-05,2.935910935103417e-05,0.0005395767392772483,3.782129949636918e-05,4.684161053366233e-05,0.0018568043230901134,2.319107429487962e-05,0.029240117942534505
underdeveloped,2.2534498470744995e-05,7.675263631602553e-06,1.4511976735181967e-05,2.935910935103417e-05,3.077820716651322e-05,0.0006630501038306912,4.684161053366233e-05,7.98846049502235e-06,2.319107429487962e-05,1.3393795945639651e-05
respect,2.2534498470744995e-05,7.675263631602553e-06,1.4511976735181967e-05,2.935910935103417e-05,3.077820716651322e-05,3.782129949636918e-05,4.684161053366233e-05,0.00040416328819397045,2.319107429487962e-05,1.3393795945639651e-05
bodies,2.2534498470744995e-05,7.675263631602553e-06,1.4511976735181967e-05,2.935910935103417e-05,3.077820716651322e-05,3.782129949636918e-05,4.684161053366233e-05,0.0010644546676922173,2.319107429487962e-05,0.01130553721621861
scientific,2.2534498470744995e-05,7.675263631602553e-06,1.4511976735181967e-05,2.935910935103417e-05,3.077820716651322e-05,0.007540566951508234,4.684161053366233e-05,0.000932396391792568,2.319107429487962e-05,1.3393795945639651e-05
covid_-vaccine,2.2534498470744995e-05,7.675263631602553e-06,0.0002544113451727036,2.935910935103417e-05,3.077820716651322e-05,3.782129949636918e-05,4.684161053366233e-05,7.98846049502235e-06,2.319107429487962e-05,1.3393795945639651e-05
personal_choice,2.2534498470744995e-05,7.675263631602553e-06,1.4511976735181967e-05,2.935910935103417e-05,3.077820716651322e-05,3.782129949636918e-05,4.684161053366233e-05,7.98846049502235e-06,2.319107429487962e-05,0.002670368718362809
underdeveloped_child,2.2534498470744995e-05,7.675263631602553e-06,0.0002544113451727036,2.935910935103417e-05,3.077820716651322e-05,3.782129949636918e-05,4.684161053366233e-05,7.98846049502235e-06,2.319107429487962e-05,1.3393795945639651e-05
scientific_evidence,2.2534498470744995e-05,7.675263631602553e-06,1.4511976735181967e-05,2.935910935103417e-05,3.077820716651322e-05,0.0025387365168336577,4.684161053366233e-05,7.98846049502235e-06,2.319107429487962e-05,1.3393795945639651e-05
long_term_effects,2.2534498470744995e-05,7.675263631602553e-06,0.019446360820174435,2.935910935103417e-05,3.077820716651322e-05,3.782129949636918e-05,4.684161053366233e-05,7.98846049502235e-06,2.319107429487962e-05,1.3393795945639651e-05
demand,2.2534498470744995e-05,0.0001345560415857882,1.4511976735181967e-05,2.935910935103417e-05,3.077820716651322e-05,3.782129949636918e-05,4.684161053366233e-05,7.98846049502235e-06,2.319107429487962e-05,0.001120466680286127
retract,2.2534498470744995e-05,7.675263631602553e-06,1.4511976735181967e-05,2.935910935103417e-05,3.077820716651322e-05,3.782129949636918e-05,4.684161053366233e-05,7.98846049502235e-06,2.319107429487962e-05,0.0002348083728137371
unconstitutional,0.001885138074068413,7.675263631602553e-06,1.4511976735181967e-05,2.935910935103417e-05,3.077820716651322e-05,3.782129949636918e-05,0.002369875816420786,7.98846049502235e-06,2.319107429487962e-05,0.003998856179571394
approved,0.0041202623647856144,0.00026143681953997384,1.4511976735181967e-05,0.014589536374780443,3.077820716651322e-05,3.782129949636918e-05,4.684161053366233e-05,0.0014606294953911653,2.319107429487962e-05,1.3393795945639651e-05
vitamins,2.2534498470744995e-05,7.675263631602553e-06,1.4511976735181967e-05,2.935910935103417e-05,3.077820716651322e-05,0.0006630501038306912,4.684161053366233e-05,7.98846049502235e-06,2.319107429487962e-05,1.3393795945639651e-05
barely,2.2534498470744995e-05,0.0012764830431734589,1.4511976735181967e-05,2.935910935103417e-05,3.077820716651322e-05,3.782129949636918e-05,4.684161053366233e-05,7.98846049502235e-06,2.319107429487962e-05,1.3393795945639651e-05
effecting,2.2534498470744995e-05,7.675263631602553e-06,1.4511976735181967e-05,2.935910935103417e-05,3.077820716651322e-05,0.0006630501038306912,4.684161053366233e-05,7.98846049502235e-06,2.319107429487962e-05,0.0002348083728137371
group,2.2534498470744995e-05,7.675263631602553e-06,0.0002544113451727036,0.0005146983515320145,3.077820716651322e-05,0.06443638814593154,4.684161053366233e-05,7.98846049502235e-06,0.0004065657294678988,1.3393795945639651e-05
inappropriate,2.2534498470744995e-05,0.0001345560415857882,1.4511976735181967e-05,0.0005146983515320145,3.077820716651322e-05,0.0006630501038306912,4.684161053366233e-05,7.98846049502235e-06,2.319107429487962e-05,1.3393795945639651e-05
benefit,2.2534498470744995e-05,0.005463548715661585,1.4511976735181967e-05,2.935910935103417e-05,3.077820716651322e-05,0.017544227820857388,4.684161053366233e-05,0.0002721050122943211,2.319107429487962e-05,1.3393795945639651e-05
age_group,2.2534498470744995e-05,7.675263631602553e-06,1.4511976735181967e-05,2.935910935103417e-05,3.077820716651322e-05,0.04567952401590188,4.684161053366233e-05,7.98846049502235e-06,2.319107429487962e-05,1.3393795945639651e-05
irresponsible,2.2534498470744995e-05,7.675263631602553e-06,0.0002544113451727036,0.001485376835893975,3.077820716651322e-05,3.782129949636918e-05,4.684161053366233e-05,0.0011965129435918666,2.319107429487962e-05,1.3393795945639651e-05
pharmaceuticals,2.2534498470744995e-05,7.675263631602553e-06,0.0004943107136102251,2.935910935103417e-05,3.077820716651322e-05,3.782129949636918e-05,4.684161053366233e-05,7.98846049502235e-06,2.319107429487962e-05,1.3393795945639651e-05
sole,2.2534498470744995e-05,7.675263631602553e-06,1.4511976735181967e-05,2.935910935103417e-05,3.077820716651322e-05,3.782129949636918e-05,4.684161053366233e-05,0.00014004673639467173,2.319107429487962e-05,1.3393795945639651e-05
party,2.2534498470744995e-05,7.675263631602553e-06,0.0004943107136102251,2.935910935103417e-05,3.077820716651322e-05,3.782129949636918e-05,4.684161053366233e-05,7.98846049502235e-06,2.319107429487962e-05,0.0002348083728137371
inconceivable,2.2534498470744995e-05,7.675263631602553e-06,0.0002544113451727036,2.935910935103417e-05,3.077820716651322e-05,3.782129949636918e-05,4.684161053366233e-05,7.98846049502235e-06,2.319107429487962e-05,1.3393795945639651e-05
planning,2.2534498470744995e-05,7.675263631602553e-06,0.0007342100820477467,2.935910935103417e-05,3.077820716651322e-05,3.782129949636918e-05,4.684161053366233e-05,7.98846049502235e-06,2.319107429487962e-05,1.3393795945639651e-05
override,2.2534498470744995e-05,7.675263631602553e-06,1.4511976735181967e-05,2.935910935103417e-05,3.077820716651322e-05,3.782129949636918e-05,4.684161053366233e-05,0.00014004673639467173,2.319107429487962e-05,1.3393795945639651e-05
freedom,2.2534498470744995e-05,7.675263631602553e-06,1.4511976735181967e-05,2.935910935103417e-05,3.077820716651322e-05,3.782129949636918e-05,4.684161053366233e-05,7.98846049502235e-06,2.319107429487962e-05,0.011526951793086706
sole_responsible_party,2.2534498470744995e-05,7.675263631602553e-06,1.4511976735181967e-05,2.935910935103417e-05,3.077820716651322e-05,3.782129949636918e-05,4.684161053366233e-05,0.00014004673639467173,2.319107429487962e-05,1.3393795945639651e-05
manadates,0.00039505521359027855,7.675263631602553e-06,1.4511976735181967e-05,2.935910935103417e-05,3.077820716651322e-05,3.782129949636918e-05,4.684161053366233e-05,7.98846049502235e-06,2.319107429487962e-05,1.3393795945639651e-05
decide,2.2534498470744995e-05,7.675263631602553e-06,1.4511976735181967e-05,2.935910935103417e-05,3.077820716651322e-05,3.782129949636918e-05,4.684161053366233e-05,0.001724746047190464,2.319107429487962e-05,0.011084122639350512
vaccine_manadates,0.00039505521359027855,7.675263631602553e-06,1.4511976735181967e-05,2.935910935103417e-05,3.077820716651322e-05,3.782129949636918e-05,4.684161053366233e-05,7.98846049502235e-06,2.319107429487962e-05,1.3393795945639651e-05
committing,0.0007675759287098121,7.675263631602553e-06,1.4511976735181967e-05,2.935910935103417e-05,3.077820716651322e-05,3.782129949636918e-05,4.684161053366233e-05,7.98846049502235e-06,2.319107429487962e-05,1.3393795945639651e-05
genocide,0.001885138074068413,7.675263631602553e-06,1.4511976735181967e-05,2.935910935103417e-05,3.077820716651322e-05,3.782129949636918e-05,4.684161053366233e-05,7.98846049502235e-06,2.319107429487962e-05,1.3393795945639651e-05
prone,0.0007675759287098121,7.675263631602553e-06,1.4511976735181967e-05,2.935910935103417e-05,3.077820716651322e-05,3.782129949636918e-05,4.684161053366233e-05,7.98846049502235e-06,2.319107429487962e-05,1.3393795945639651e-05
survival,0.0007675759287098121,0.007493641162928556,1.4511976735181967e-05,0.0019707160780749553,3.077820716651322e-05,3.782129949636918e-05,0.0008211863458293702,7.98846049502235e-06,2.319107429487962e-05,1.3393795945639651e-05
sees,0.0007675759287098121,7.675263631602553e-06,1.4511976735181967e-05,2.935910935103417e-05,3.077820716651322e-05,3.782129949636918e-05,4.684161053366233e-05,7.98846049502235e-06,2.319107429487962e-05,1.3393795945639651e-05
mercy,0.0007675759287098121,7.675263631602553e-06,0.0002544113451727036,2.935910935103417e-05,0.0010483752713879835,3.782129949636918e-05,4.684161053366233e-05,7.98846049502235e-06,2.319107429487962e-05,1.3393795945639651e-05
soul,0.0007675759287098121,7.675263631602553e-06,1.4511976735181967e-05,2.935910935103417e-05,0.0010483752713879835,3.782129949636918e-05,4.684161053366233e-05,7.98846049502235e-06,2.319107429487962e-05,1.3393795945639651e-05
hair,2.2534498470744995e-05,0.0001345560415857882,1.4511976735181967e-05,2.935910935103417e-05,3.077820716651322e-05,3.782129949636918e-05,4.684161053366233e-05,7.98846049502235e-06,2.319107429487962e-05,1.3393795945639651e-05
pneumonia,2.2534498470744995e-05,7.675263631602553e-06,1.4511976735181967e-05,2.935910935103417e-05,3.077820716651322e-05,3.782129949636918e-05,4.684161053366233e-05,7.98846049502235e-06,2.319107429487962e-05,0.0002348083728137371
yrs,2.2534498470744995e-05,0.0001345560415857882,1.4511976735181967e-05,2.935910935103417e-05,3.077820716651322e-05,0.0025387365168336577,4.684161053366233e-05,7.98846049502235e-06,2.319107429487962e-05,1.3393795945639651e-05
ago,2.2534498470744995e-05,7.675263631602553e-06,0.0004943107136102251,2.935910935103417e-05,3.077820716651322e-05,3.782129949636918e-05,4.684161053366233e-05,7.98846049502235e-06,2.319107429487962e-05,1.3393795945639651e-05
shot,2.2534498470744995e-05,0.01117318372359994,1.4511976735181967e-05,2.935910935103417e-05,3.077820716651322e-05,3.782129949636918e-05,4.684161053366233e-05,0.005950610875979244,2.319107429487962e-05,1.3393795945639651e-05
reprocussions,0.00039505521359027855,7.675263631602553e-06,1.4511976735181967e-05,2.935910935103417e-05,3.077820716651322e-05,3.782129949636918e-05,4.684161053366233e-05,7.98846049502235e-06,2.319107429487962e-05,1.3393795945639651e-05
negligence,2.2534498470744995e-05,7.675263631602553e-06,1.4511976735181967e-05,2.935910935103417e-05,3.077820716651322e-05,3.782129949636918e-05,4.684161053366233e-05,0.00014004673639467173,2.319107429487962e-05,1.3393795945639651e-05
experimental_shot,0.003375220934546547,7.675263631602553e-06,1.4511976735181967e-05,2.935910935103417e-05,3.077820716651322e-05,3.782129949636918e-05,4.684161053366233e-05,7.98846049502235e-06,2.319107429487962e-05,1.3393795945639651e-05
long_term_reprocussions,0.00039505521359027855,7.675263631602553e-06,1.4511976735181967e-05,2.935910935103417e-05,3.077820716651322e-05,3.782129949636918e-05,4.684161053366233e-05,7.98846049502235e-06,2.319107429487962e-05,1.3393795945639651e-05
totally,2.2534498470744995e-05,7.675263631602553e-06,1.4511976735181967e-05,2.935910935103417e-05,3.077820716651322e-05,3.782129949636918e-05,4.684161053366233e-05,0.003045328806186958,2.319107429487962e-05,1.3393795945639651e-05
olds,2.2534498470744995e-05,7.675263631602553e-06,1.4511976735181967e-05,2.935910935103417e-05,3.077820716651322e-05,3.782129949636918e-05,4.684161053366233e-05,0.00674296053137714,2.319107429487962e-05,1.3393795945639651e-05
covid_vaccinations,2.2534498470744995e-05,0.00026143681953997384,1.4511976735181967e-05,2.935910935103417e-05,3.077820716651322e-05,3.782129949636918e-05,4.684161053366233e-05,0.000932396391792568,2.319107429487962e-05,1.3393795945639651e-05
small,0.0041202623647856144,0.0017840061549902015,1.4511976735181967e-05,2.935910935103417e-05,3.077820716651322e-05,3.782129949636918e-05,0.0008211863458293702,0.0008003381158929186,2.319107429487962e-05,1.3393795945639651e-05
small_risk,2.2534498470744995e-05,0.0003883175974941595,1.4511976735181967e-05,2.935910935103417e-05,3.077820716651322e-05,3.782129949636918e-05,4.684161053366233e-05,7.98846049502235e-06,2.319107429487962e-05,1.3393795945639651e-05
severe_side_effects,2.2534498470744995e-05,7.675263631602553e-06,0.0007342100820477467,2.935910935103417e-05,3.077820716651322e-05,3.782129949636918e-05,4.684161053366233e-05,7.98846049502235e-06,2.319107429487962e-05,1.3393795945639651e-05
mark,2.2534498470744995e-05,7.675263631602553e-06,1.4511976735181967e-05,2.935910935103417e-05,3.077820716651322e-05,3.782129949636918e-05,0.0008211863458293702,7.98846049502235e-06,2.319107429487962e-05,1.3393795945639651e-05
beast,2.2534498470744995e-05,7.675263631602553e-06,1.4511976735181967e-05,2.935910935103417e-05,3.077820716651322e-05,3.782129949636918e-05,0.0008211863458293702,7.98846049502235e-06,2.319107429487962e-05,1.3393795945639651e-05
repent,2.2534498470744995e-05,7.675263631602553e-06,1.4511976735181967e-05,2.935910935103417e-05,0.0010483752713879835,3.782129949636918e-05,4.684161053366233e-05,7.98846049502235e-06,2.319107429487962e-05,1.3393795945639651e-05
wrongdoing,2.2534498470744995e-05,7.675263631602553e-06,1.4511976735181967e-05,2.935910935103417e-05,3.077820716651322e-05,3.782129949636918e-05,0.0008211863458293702,7.98846049502235e-06,2.319107429487962e-05,1.3393795945639651e-05
souls,2.2534498470744995e-05,0.0001345560415857882,1.4511976735181967e-05,2.935910935103417e-05,0.0015571738034987185,3.782129949636918e-05,4.684161053366233e-05,7.98846049502235e-06,2.319107429487962e-05,1.3393795945639651e-05
forfeit,2.2534498470744995e-05,7.675263631602553e-06,1.4511976735181967e-05,2.935910935103417e-05,0.0005395767392772483,3.782129949636918e-05,4.684161053366233e-05,7.98846049502235e-06,2.319107429487962e-05,1.3393795945639651e-05
jesus,2.2534498470744995e-05,7.675263631602553e-06,1.4511976735181967e-05,2.935910935103417e-05,0.0015571738034987185,3.782129949636918e-05,0.0008211863458293702,7.98846049502235e-06,2.319107429487962e-05,1.3393795945639651e-05
christ,2.2534498470744995e-05,7.675263631602553e-06,1.4511976735181967e-05,2.935910935103417e-05,3.077820716651322e-05,3.782129949636918e-05,0.0008211863458293702,7.98846049502235e-06,2.319107429487962e-05,1.3393795945639651e-05
lord,2.2534498470744995e-05,7.675263631602553e-06,1.4511976735181967e-05,2.935910935103417e-05,0.002065972335609454,3.782129949636918e-05,4.684161053366233e-05,7.98846049502235e-06,2.319107429487962e-05,1.3393795945639651e-05
accept,2.2534498470744995e-05,7.675263631602553e-06,1.4511976735181967e-05,2.935910935103417e-05,3.077820716651322e-05,3.782129949636918e-05,0.0031442205517164946,7.98846049502235e-06,2.319107429487962e-05,0.000677637526549932
savior,2.2534498470744995e-05,7.675263631602553e-06,1.4511976735181967e-05,2.935910935103417e-05,3.077820716651322e-05,3.782129949636918e-05,0.0015955310811250783,7.98846049502235e-06,2.319107429487962e-05,1.3393795945639651e-05
seek,2.2534498470744995e-05,7.675263631602553e-06,1.4511976735181967e-05,2.935910935103417e-05,0.0010483752713879835,3.782129949636918e-05,4.684161053366233e-05,7.98846049502235e-06,2.319107429487962e-05,1.3393795945639651e-05
forgiveness,2.2534498470744995e-05,7.675263631602553e-06,1.4511976735181967e-05,2.935910935103417e-05,3.077820716651322e-05,3.782129949636918e-05,0.0008211863458293702,7.98846049502235e-06,2.319107429487962e-05,1.3393795945639651e-05
